Timestamp,Event,Object,Distance,Alert_Level,Action
2025-12-07T18:47:38.346101,PEDESTRIAN_DANGER,person,2.3,CRITICAL,Emergency brake required
2025-12-07T18:47:38.514863,PEDESTRIAN_DANGER,person,2.3,CRITICAL,Emergency brake required
2025-12-07T18:47:38.678867,PEDESTRIAN_DANGER,person,2.3,CRITICAL,Emergency brake required
2025-12-07T18:47:38.879791,PEDESTRIAN_DANGER,person,2.3,CRITICAL,Emergency brake required
2025-12-07T18:47:39.059560,PEDESTRIAN_DANGER,person,2.3,CRITICAL,Emergency brake required
2025-12-07T18:47:39.233644,PEDESTRIAN_DANGER,person,2.3,CRITICAL,Emergency brake required
2025-12-07T18:47:39.453910,PEDESTRIAN_DANGER,person,2.3,CRITICAL,Emergency brake required
2025-12-07T18:47:39.610279,PEDESTRIAN_DANGER,person,2.3,CRITICAL,Emergency brake required
2025-12-07T18:47:39.735889,PEDESTRIAN_DANGER,person,2.3,CRITICAL,Emergency brake required
2025-12-07T18:47:39.870296,PEDESTRIAN_DANGER,person,2.3,CRITICAL,Emergency brake required
2025-12-07T18:47:40.005906,PEDESTRIAN_DANGER,person,2.3,CRITICAL,Emergency brake required
2025-12-07T18:47:40.138916,PEDESTRIAN_DANGER,person,2.3,CRITICAL,Emergency brake required
2025-12-07T18:47:40.267062,PEDESTRIAN_DANGER,person,2.3,CRITICAL,Emergency brake required
2025-12-07T18:47:40.402800,PEDESTRIAN_DANGER,person,2.2,CRITICAL,Emergency brake required
2025-12-07T18:47:40.535924,PEDESTRIAN_DANGER,person,2.2,CRITICAL,Emergency brake required
2025-12-07T18:47:40.667858,PEDESTRIAN_DANGER,person,2.2,CRITICAL,Emergency brake required
2025-12-07T18:47:40.802367,PEDESTRIAN_DANGER,person,2.2,CRITICAL,Emergency brake required
2025-12-07T18:47:40.934985,PEDESTRIAN_DANGER,person,2.2,CRITICAL,Emergency brake required
2025-12-07T18:47:41.066167,PEDESTRIAN_DANGER,person,2.2,CRITICAL,Emergency brake required
2025-12-07T18:47:41.204560,PEDESTRIAN_DANGER,person,2.2,CRITICAL,Emergency brake required
2025-12-07T18:47:41.335152,PEDESTRIAN_DANGER,person,2.2,CRITICAL,Emergency brake required
2025-12-07T18:47:41.467433,PEDESTRIAN_DANGER,person,2.2,CRITICAL,Emergency brake required
2025-12-07T18:47:41.599787,PEDESTRIAN_DANGER,person,2.2,CRITICAL,Emergency brake required
2025-12-07T18:47:41.735125,PEDESTRIAN_DANGER,person,2.2,CRITICAL,Emergency brake required
2025-12-07T18:47:41.868578,PEDESTRIAN_DANGER,person,2.2,CRITICAL,Emergency brake required
2025-12-07T18:47:42.001818,PEDESTRIAN_DANGER,person,2.2,CRITICAL,Emergency brake required
2025-12-07T18:47:42.135485,PEDESTRIAN_DANGER,person,2.2,CRITICAL,Emergency brake required
2025-12-07T18:47:42.266435,PEDESTRIAN_DANGER,person,2.2,CRITICAL,Emergency brake required
2025-12-07T18:47:42.399729,PEDESTRIAN_DANGER,person,2.2,CRITICAL,Emergency brake required
2025-12-07T18:47:42.536022,PEDESTRIAN_DANGER,person,2.2,CRITICAL,Emergency brake required
2025-12-07T18:47:42.666354,PEDESTRIAN_DANGER,person,2.2,CRITICAL,Emergency brake required
2025-12-07T18:47:42.799698,PEDESTRIAN_DANGER,person,2.2,CRITICAL,Emergency brake required
2025-12-07T18:47:42.933688,PEDESTRIAN_DANGER,person,2.2,CRITICAL,Emergency brake required
2025-12-07T18:47:43.069022,PEDESTRIAN_DANGER,person,2.3,CRITICAL,Emergency brake required
2025-12-07T18:47:43.202135,PEDESTRIAN_DANGER,person,2.3,CRITICAL,Emergency brake required
2025-12-07T18:47:43.333551,PEDESTRIAN_DANGER,person,2.3,CRITICAL,Emergency brake required
2025-12-07T18:47:43.470339,PEDESTRIAN_DANGER,person,2.3,CRITICAL,Emergency brake required
2025-12-07T18:47:43.601817,PEDESTRIAN_DANGER,person,2.3,CRITICAL,Emergency brake required
2025-12-07T18:47:43.737227,PEDESTRIAN_DANGER,person,2.3,CRITICAL,Emergency brake required
2025-12-07T18:47:43.871283,PEDESTRIAN_DANGER,person,2.3,CRITICAL,Emergency brake required
2025-12-07T18:47:44.000889,PEDESTRIAN_DANGER,person,2.3,CRITICAL,Emergency brake required
2025-12-07T18:47:44.135162,PEDESTRIAN_DANGER,person,2.3,CRITICAL,Emergency brake required
2025-12-07T18:47:44.268568,PEDESTRIAN_DANGER,person,2.3,CRITICAL,Emergency brake required
2025-12-07T18:47:44.403951,PEDESTRIAN_DANGER,person,2.3,CRITICAL,Emergency brake required
2025-12-07T18:47:44.530642,PEDESTRIAN_DANGER,person,2.3,CRITICAL,Emergency brake required
2025-12-07T18:47:44.677705,PEDESTRIAN_DANGER,person,2.3,CRITICAL,Emergency brake required
2025-12-07T18:47:44.845112,PEDESTRIAN_DANGER,person,2.3,CRITICAL,Emergency brake required
2025-12-07T18:47:44.966973,PEDESTRIAN_DANGER,person,2.3,CRITICAL,Emergency brake required
2025-12-07T18:47:45.105135,PEDESTRIAN_DANGER,person,2.3,CRITICAL,Emergency brake required
2025-12-07T18:47:45.234937,PEDESTRIAN_DANGER,person,2.3,CRITICAL,Emergency brake required
2025-12-07T18:47:45.368562,PEDESTRIAN_DANGER,person,2.3,CRITICAL,Emergency brake required
2025-12-07T18:47:45.500797,PEDESTRIAN_DANGER,person,2.3,CRITICAL,Emergency brake required
2025-12-07T18:47:45.636570,PEDESTRIAN_DANGER,person,2.3,CRITICAL,Emergency brake required
2025-12-07T18:47:45.768871,PEDESTRIAN_DANGER,person,2.3,CRITICAL,Emergency brake required
2025-12-07T18:47:45.898406,PEDESTRIAN_DANGER,person,2.3,CRITICAL,Emergency brake required
2025-12-07T18:47:46.038337,PEDESTRIAN_DANGER,person,2.3,CRITICAL,Emergency brake required
2025-12-07T18:47:46.166677,PEDESTRIAN_DANGER,person,2.3,CRITICAL,Emergency brake required
2025-12-07T18:47:46.298680,PEDESTRIAN_DANGER,person,2.3,CRITICAL,Emergency brake required
2025-12-07T18:47:46.442865,PEDESTRIAN_DANGER,person,2.3,CRITICAL,Emergency brake required
2025-12-07T18:47:46.568899,PEDESTRIAN_DANGER,person,2.3,CRITICAL,Emergency brake required
2025-12-07T18:47:46.707225,PEDESTRIAN_DANGER,person,2.3,CRITICAL,Emergency brake required
2025-12-07T18:47:46.841378,PEDESTRIAN_DANGER,person,2.3,CRITICAL,Emergency brake required
2025-12-07T18:47:46.971895,PEDESTRIAN_DANGER,person,2.3,CRITICAL,Emergency brake required
2025-12-07T18:47:47.104861,PEDESTRIAN_DANGER,person,2.3,CRITICAL,Emergency brake required
2025-12-07T18:47:47.235915,PEDESTRIAN_DANGER,person,2.3,CRITICAL,Emergency brake required
2025-12-07T18:47:47.378126,PEDESTRIAN_DANGER,person,2.3,CRITICAL,Emergency brake required
2025-12-07T18:47:47.519397,PEDESTRIAN_DANGER,person,2.3,CRITICAL,Emergency brake required
2025-12-07T18:47:47.659607,PEDESTRIAN_DANGER,person,2.3,CRITICAL,Emergency brake required
2025-12-07T18:47:47.814889,PEDESTRIAN_DANGER,person,2.3,CRITICAL,Emergency brake required
2025-12-07T18:47:47.939588,PEDESTRIAN_DANGER,person,2.3,CRITICAL,Emergency brake required
2025-12-07T18:47:48.074769,PEDESTRIAN_DANGER,person,2.3,CRITICAL,Emergency brake required
2025-12-07T18:47:48.202382,PEDESTRIAN_DANGER,person,2.3,CRITICAL,Emergency brake required
2025-12-07T18:47:48.335882,PEDESTRIAN_DANGER,person,2.3,CRITICAL,Emergency brake required
2025-12-07T18:47:48.481186,PEDESTRIAN_DANGER,person,2.3,CRITICAL,Emergency brake required
2025-12-07T18:47:48.605150,PEDESTRIAN_DANGER,person,2.3,CRITICAL,Emergency brake required
2025-12-07T18:47:48.738656,PEDESTRIAN_DANGER,person,2.3,CRITICAL,Emergency brake required
2025-12-07T18:47:48.871334,PEDESTRIAN_DANGER,person,2.3,CRITICAL,Emergency brake required
2025-12-07T18:47:49.005578,PEDESTRIAN_DANGER,person,2.3,CRITICAL,Emergency brake required
2025-12-07T18:47:49.136150,PEDESTRIAN_DANGER,person,2.3,CRITICAL,Emergency brake required
2025-12-07T18:47:49.270769,PEDESTRIAN_DANGER,person,2.3,CRITICAL,Emergency brake required
2025-12-07T18:47:49.444284,PEDESTRIAN_DANGER,person,2.3,CRITICAL,Emergency brake required
2025-12-07T18:47:49.605714,PEDESTRIAN_DANGER,person,2.3,CRITICAL,Emergency brake required
2025-12-07T18:47:49.739901,PEDESTRIAN_DANGER,person,2.3,CRITICAL,Emergency brake required
2025-12-07T18:47:49.867767,PEDESTRIAN_DANGER,person,2.3,CRITICAL,Emergency brake required
2025-12-07T18:47:50.009173,PEDESTRIAN_DANGER,person,2.3,CRITICAL,Emergency brake required
2025-12-07T18:47:50.131239,PEDESTRIAN_DANGER,person,2.3,CRITICAL,Emergency brake required
2025-12-07T18:47:50.271066,PEDESTRIAN_DANGER,person,2.3,CRITICAL,Emergency brake required
2025-12-07T18:47:50.412510,PEDESTRIAN_DANGER,person,2.3,CRITICAL,Emergency brake required
2025-12-07T18:47:50.540458,PEDESTRIAN_DANGER,person,2.3,CRITICAL,Emergency brake required
2025-12-07T18:47:50.674061,PEDESTRIAN_DANGER,person,2.3,CRITICAL,Emergency brake required
2025-12-07T18:47:50.803857,PEDESTRIAN_DANGER,person,2.3,CRITICAL,Emergency brake required
2025-12-07T18:47:50.930796,PEDESTRIAN_DANGER,person,2.3,CRITICAL,Emergency brake required
2025-12-07T18:47:51.072280,PEDESTRIAN_DANGER,person,2.3,CRITICAL,Emergency brake required
2025-12-07T18:47:51.204210,PEDESTRIAN_DANGER,person,2.3,CRITICAL,Emergency brake required
2025-12-07T18:47:51.338544,PEDESTRIAN_DANGER,person,2.3,CRITICAL,Emergency brake required
2025-12-07T18:47:51.472131,PEDESTRIAN_DANGER,person,2.3,CRITICAL,Emergency brake required
2025-12-07T18:47:51.604248,PEDESTRIAN_DANGER,person,2.3,CRITICAL,Emergency brake required
2025-12-07T18:47:51.740407,PEDESTRIAN_DANGER,person,2.3,CRITICAL,Emergency brake required
2025-12-07T18:47:51.872413,PEDESTRIAN_DANGER,person,2.3,CRITICAL,Emergency brake required
2025-12-07T18:47:52.009432,PEDESTRIAN_DANGER,person,2.3,CRITICAL,Emergency brake required
2025-12-07T18:47:52.134052,PEDESTRIAN_DANGER,person,2.3,CRITICAL,Emergency brake required
2025-12-07T18:47:52.288263,PEDESTRIAN_DANGER,person,2.3,CRITICAL,Emergency brake required
2025-12-07T18:47:52.490974,PEDESTRIAN_DANGER,person,2.3,CRITICAL,Emergency brake required
2025-12-07T18:47:52.667588,PEDESTRIAN_DANGER,person,2.3,CRITICAL,Emergency brake required
2025-12-07T18:47:52.868141,PEDESTRIAN_DANGER,person,2.3,CRITICAL,Emergency brake required
2025-12-07T18:47:52.896755,DISTRACTED_DRIVER,no_face,0,WARNING,Focus on road
2025-12-07T18:47:53.031423,PEDESTRIAN_DANGER,person,2.3,CRITICAL,Emergency brake required
2025-12-07T18:47:53.057278,DISTRACTED_DRIVER,no_face,0,WARNING,Focus on road
2025-12-07T18:47:53.174365,PEDESTRIAN_DANGER,person,2.3,CRITICAL,Emergency brake required
2025-12-07T18:47:53.200269,DISTRACTED_DRIVER,no_face,0,WARNING,Focus on road
2025-12-07T18:47:53.305581,PEDESTRIAN_DANGER,person,2.3,CRITICAL,Emergency brake required
2025-12-07T18:47:53.329967,DISTRACTED_DRIVER,no_face,0,WARNING,Focus on road
2025-12-07T18:47:53.440048,PEDESTRIAN_DANGER,person,2.3,CRITICAL,Emergency brake required
2025-12-07T18:47:53.465133,DISTRACTED_DRIVER,no_face,0,WARNING,Focus on road
2025-12-07T18:47:53.581924,PEDESTRIAN_DANGER,person,2.3,CRITICAL,Emergency brake required
2025-12-07T18:47:53.608832,DISTRACTED_DRIVER,no_face,0,WARNING,Focus on road
2025-12-07T18:47:53.710932,PEDESTRIAN_DANGER,person,2.3,CRITICAL,Emergency brake required
2025-12-07T18:47:53.735871,DISTRACTED_DRIVER,no_face,0,WARNING,Focus on road
2025-12-07T18:47:53.849065,PEDESTRIAN_DANGER,person,2.3,CRITICAL,Emergency brake required
2025-12-07T18:47:53.873546,DISTRACTED_DRIVER,no_face,0,WARNING,Focus on road
2025-12-07T18:47:53.977587,PEDESTRIAN_DANGER,person,2.3,CRITICAL,Emergency brake required
2025-12-07T18:47:54.002397,DISTRACTED_DRIVER,no_face,0,WARNING,Focus on road
2025-12-07T18:47:54.105150,PEDESTRIAN_DANGER,person,2.3,CRITICAL,Emergency brake required
2025-12-07T18:47:54.130379,DISTRACTED_DRIVER,no_face,0,WARNING,Focus on road
2025-12-07T18:47:54.235643,PEDESTRIAN_DANGER,person,2.3,CRITICAL,Emergency brake required
2025-12-07T18:47:54.260411,DISTRACTED_DRIVER,no_face,0,WARNING,Focus on road
2025-12-07T18:47:54.371671,PEDESTRIAN_DANGER,person,2.3,CRITICAL,Emergency brake required
2025-12-07T18:47:54.396081,DISTRACTED_DRIVER,no_face,0,WARNING,Focus on road
2025-12-07T18:47:54.502580,PEDESTRIAN_DANGER,person,2.3,CRITICAL,Emergency brake required
2025-12-07T18:47:54.527816,DISTRACTED_DRIVER,no_face,0,WARNING,Focus on road
2025-12-07T18:47:54.637585,PEDESTRIAN_DANGER,person,2.3,CRITICAL,Emergency brake required
2025-12-07T18:47:54.661867,DISTRACTED_DRIVER,no_face,0,WARNING,Focus on road
2025-12-07T18:47:54.770598,PEDESTRIAN_DANGER,person,2.3,CRITICAL,Emergency brake required
2025-12-07T18:47:54.795265,DISTRACTED_DRIVER,no_face,0,WARNING,Focus on road
2025-12-07T18:47:54.903482,PEDESTRIAN_DANGER,person,2.3,CRITICAL,Emergency brake required
2025-12-07T18:47:54.928210,DISTRACTED_DRIVER,no_face,0,WARNING,Focus on road
2025-12-07T18:47:55.036477,PEDESTRIAN_DANGER,person,2.3,CRITICAL,Emergency brake required
2025-12-07T18:47:55.062076,DISTRACTED_DRIVER,no_face,0,WARNING,Focus on road
2025-12-07T18:47:55.172723,PEDESTRIAN_DANGER,person,2.3,CRITICAL,Emergency brake required
2025-12-07T18:47:55.197209,DISTRACTED_DRIVER,no_face,0,WARNING,Focus on road
2025-12-07T18:47:55.304368,PEDESTRIAN_DANGER,person,2.3,CRITICAL,Emergency brake required
2025-12-07T18:47:55.328548,DISTRACTED_DRIVER,no_face,0,WARNING,Focus on road
2025-12-07T18:47:55.439348,PEDESTRIAN_DANGER,person,2.3,CRITICAL,Emergency brake required
2025-12-07T18:47:55.464742,DISTRACTED_DRIVER,no_face,0,WARNING,Focus on road
2025-12-07T18:47:55.570248,PEDESTRIAN_DANGER,person,2.3,CRITICAL,Emergency brake required
2025-12-07T18:47:55.594272,DISTRACTED_DRIVER,no_face,0,WARNING,Focus on road
